,GEOID,COUNTY,LAT,LON,age_median,agg_travel_time,agg_travel_time_2011,contract_rent_25q,contract_rent_50q,contract_rent_75q,county,gross_rent_median,gross_rent_median_2011,household_income_median,household_income_median_2011,households,housing_median_value,housing_median_value_2011,housing_occupied,housing_owner_occupied,housing_renter_occupied,housing_units,housing_units_2011,housingcost_w_mort_2011,housingcost_w_mortgage,housingcost_wo_mort_2011,housingcost_wo_mortgage,male,mort_cost_%_of_income,mort_cost_%_of_income_2011,pop_over16_work,pop_over25_edu,pop_over25_edu_HS,pop_over25_edu_bach,pop_over25_edu_coll,pop_over25_edu_grad,pop_over25_edu_less_HS,population,population_2011,population_under18,poverty,poverty_2011,rs_tax_median_w_mort,tract,vacancy,white,geo_header,accommodates,bathrooms,bedrooms,beds,dailyrate,number_of_reviews,review_scores_location,review_scores_rating,airbnb_listings,mean_travel_time,airbnb_monthly_equal,airbnb_rent_mult,make_rent_median,make_rent_75q,%_occupied,airbnb_trans,%_non-whites,%_vacancy,%_poverty,airbnb_housing_density,airbnb_rental_density,cap_rate,airbnb_cap_rate,housing_affordability,%_hs_or_above,%_bach_or_above,ppl_per_household,%_male,chg_gross_rent_median,chg_household_income_median,chg_housing_units,chg_population,chg_housing_value_median,chg_mort_cost,chg_mort_cost_%_of_income,%_poverty_2011,chg_%_poverty,cap_rate_differential,id,coffee_count,green_rides,noise_count,uber_rides,bar_count,yellow_rides
337,36005050400,5,40.8696967,-73.7956769,26.9,,,,,,005,,,29844,,15,,,15,7,8,26,0,,,,,37,,,33,38,12,0,18,8,0,54,0,13,0,0,,050400,11,18,36,,,,,,,,,,,,,,,57.6923076923,0,66.6666666667,42.3076923077,0.0,0.0,0.0,,,,100.0,21.0526315789,3.6,68.5185185185,,,26.0,54.0,,,,,,,1.0,1.0,265.0,28.0,3210.0,11.0,657.0
338,36005051600,5,40.8387492,-73.782422,48.5,72340,86605,1006,1196,1441,005,1336,1170,75893,66523,2062,480000,529500,2062,1175,887,2216,2104,2698,2640,915,941,1873,29.6,29.1,2082,3247,815,610,910,769,143,4336,4210,719,184,202,4200,051600,154,3544,36,3.33333333333,1.38888888889,1.22222222222,1.55555555556,120.666666667,19.8888888889,9.875,95.875,9.0,34.7454370797,3680.33333333,2.75474051896,11.0718232044,11.9419889503,93.0505415162,9,18.2656826568,6.94945848375,4.24354243542,0.406137184116,1.01465614431,3.34,9.20083333333,59.8903093434,95.595934709,42.4699722821,2.1028128031,43.1964944649,166.0,9370.0,112.0,126.0,-49500.0,-58.0,0.5,4.79809976247,-0.554557327046,5.86083333333,,0.0,248.0,340.0,92.0,4.0,155.0
339,36047000100,47,40.700283,-73.9940308,44.5,55980,77630,1005,1475,2001,047,1494,1463,80318,87806,2089,651900,551700,2089,990,1099,2458,2428,2648,2523,587,594,1990,23.5,22.1,1749,3648,454,1329,626,1136,103,4367,4685,435,671,879,4670,000100,369,3149,36,3.05555555556,1.30555555556,1.27777777778,2.0,252.777777778,10.6111111111,10.0,95.0769230769,18.0,32.0068610635,7709.72222222,5.16045664138,5.91032967033,7.91604395604,84.9877949552,18,27.891000687,15.0122050448,15.3652392947,0.73230268511,1.63785259327,2.75011504832,14.1918494657,66.3215087858,97.1765350877,67.5712719298,2.09047391096,45.5690405313,31.0,-7488.0,30.0,-318.0,100200.0,-125.0,1.4,18.7620064034,-3.3967671087,11.4417344173,3.0,3.0,31486.0,173.0,6412.0,9.0,32075.0
340,36047000200,47,40.6532132,-74.0109709,28,,,900,1149,1467,047,1286,1021,35500,31728,354,473700,459100,354,58,296,425,417,3150,3162,539,,860,42.5,50,592,904,158,40,150,0,556,1561,1266,486,634,463,2559,000200,71,324,36,2.0,1.0,1.0,1.0,79.0,27.0,8.0,94.0,1.0,,2409.5,1.87363919129,16.2784810127,18.5696202532,83.2941176471,1,79.2440743113,16.7058823529,40.6149903908,0.235294117647,0.337837837838,3.25775807473,6.10386320456,23.389732237,38.4955752212,4.42477876106,4.40960451977,55.0928891736,265.0,3772.0,8.0,295.0,14600.0,12.0,-7.5,36.5718799368,4.04311045397,2.84610512983,2.0,2.0,504.0,52.0,565.0,1.0,409.0
341,36047000301,47,40.6964163,-73.9974952,41.2,57740,83400,1475,1928,2001,047,1996,1693,105509,166346,1845,707100,860400,1845,1046,799,2252,2401,2765,2559,1001,852,1967,20.7,17.7,1862,3250,513,839,418,1451,29,3944,4824,565,590,365,4805,000301,407,3221,36,2.88235294118,1.11764705882,1.05882352941,1.41176470588,201.470588235,8.0,9.7,90.1,17.0,31.0096670247,6144.85294118,3.07858363786,9.90715328467,9.93197080292,81.9271758437,17,18.331643002,18.0728241563,14.9594320487,0.754884547069,2.12765957447,3.3873568095,10.4282612493,85.8969975251,99.1076923077,70.4615384615,2.13766937669,49.8732251521,303.0,-60837.0,-149.0,-880.0,-153300.0,-206.0,3.0,7.56633499171,7.39309705697,7.04090443984,,0.0,3348.0,110.0,2647.0,0.0,2383.0
342,36047000501,47,40.6958143,-73.9947007,32,70175,58625,813,1850,2001,047,1902,1642,110625,91250,1819,730100,602400,1819,824,995,1982,1959,2658,2552,1001,770,2378,22.1,22.8,2350,2959,196,1157,268,1216,122,4661,3633,613,322,266,5394,000501,163,3523,36,2.65217391304,1.0,1.04347826087,1.30434782609,192.739130435,9.86956521739,9.875,93.8125,23.0,29.8617021277,5878.54347826,3.09071686554,9.86826077149,10.3819084142,91.7759838547,23,24.4153615104,8.22401614531,6.90838875778,1.16044399596,2.31155778894,3.12614710314,9.66203557583,90.3090713166,95.8769854681,80.1960121663,2.56239692139,51.0190946149,260.0,19375.0,23.0,1028.0,127700.0,-106.0,-0.7,7.32177263969,-0.413383881914,6.53588847269,2.0,2.0,11408.0,209.0,3150.0,1.0,14136.0
343,36047000502,47,40.6951345,-73.9928612,36.7,40820,,1345,1735,2001,047,1910,1669,90375,93575,1456,510900,581800,1456,635,821,1674,1727,1951,2470,681,595,1324,18.6,16.4,1431,2209,163,881,180,940,45,2632,2535,290,190,98,5825,000502,218,2185,36,2.72727272727,1.15909090909,0.952380952381,1.22727272727,184.954545455,10.3181818182,9.8,94.4,22.0,28.5255066387,5641.11363636,2.95346263684,10.3268616368,10.8188744163,86.9772998805,22,16.9832826748,13.0227001195,7.2188449848,1.31421744325,2.6796589525,4.48620082208,13.2498265094,76.2272267206,97.9628791308,82.4354911725,1.80769230769,50.3039513678,241.0,-3200.0,-53.0,97.0,-70900.0,519.0,2.2,3.86587771203,3.35296727277,8.76362568729,1.0,1.0,27071.0,138.0,3160.0,2.0,41894.0
344,36047000700,47,40.6923198,-73.997299,36,69950,60385,1585,1999,2001,047,2001,1764,135096,135050,1900,1000001,1000001,1900,728,1172,2186,2060,3269,3506,1001,1001,1859,21,18.6,2211,3064,64,1238,230,1506,26,3765,3526,603,144,123,2887,000700,286,3121,36,2.6875,1.0,1.03125,1.34375,160.375,18.90625,9.72,90.72,32.0,31.6372682044,4891.4375,2.44449650175,12.4770070148,12.4770070148,86.9167429094,32,17.1049136786,13.0832570906,3.82470119522,1.46386093321,2.73037542662,2.4011975988,5.86971913028,80.2766685682,99.1514360313,89.5561357702,1.98157894737,49.3758300133,237.0,46.0,126.0,239.0,0.0,237.0,2.4,3.48837209302,0.336329102196,3.46852153148,3.0,3.0,16980.0,325.0,5809.0,9.0,20920.0
345,36047000900,47,40.6917355,-73.9916274,32.9,74900,80355,1673,2001,2001,047,2001,1892,117348,108427,1927,751100,694100,1927,643,1284,2103,2228,2850,3004,1001,1001,2016,19.7,14.1,2467,3171,146,1368,258,1324,75,4163,4615,502,284,527,4767,000900,176,3074,36,2.61538461538,1.08974358974,1.07692307692,1.48717948718,156.307692308,8.15384615385,9.71428571429,90.7142857143,39.0,30.3607620592,4767.38461538,2.38250105716,12.8016732283,12.8016732283,91.6310033286,39,26.1590199375,8.36899667142,6.82200336296,1.8544935806,3.03738317757,3.19691119691,7.6166443063,81.3831557923,97.6348155156,84.894355093,2.16035288012,48.4266154216,109.0,8921.0,-125.0,-452.0,57000.0,154.0,5.6,11.4192849404,-4.59728157745,4.41973310939,7.0,7.0,80910.0,163.0,5466.0,2.0,35511.0
346,36047001100,47,40.6932904,-73.9877086,31,16185,,1980,2001,2001,047,2001,2001,103500,79231,382,,,382,0,382,443,142,,,,,379,,50,526,603,19,203,79,281,21,701,318,29,61,43,,001100,61,451,36,4.0,1.28571428571,1.71428571429,1.85714285714,144.714285714,12.7142857143,9.71428571429,93.8571428571,7.0,30.7699619772,4413.78571429,2.20578996216,13.8272458045,13.8272458045,86.230248307,7,35.6633380884,13.769751693,8.70185449358,1.58013544018,1.83246073298,,,,96.5174129353,80.2653399668,1.83507853403,54.0656205421,0.0,24269.0,301.0,383.0,,,,13.5220125786,-4.82015808504,,7.0,7.0,69483.0,124.0,4919.0,4.0,40724.0
347,36047001300,47,40.6976319,-73.9883899,37.5,30450,27200,1538,1963,2001,047,1963,1456,109821,95588,888,369800,351700,888,739,149,1045,1033,1474,1459,665,315,1440,14.5,18.8,968,2178,528,516,459,622,53,2627,2402,233,894,937,2410,001300,157,1646,36,2.75,1.33333333333,0.75,1.0,196.25,9.75,9.75,95.5,4.0,31.4566115702,5985.625,3.04922312787,10.0025477707,10.1961783439,84.976076555,4,37.3429767796,15.023923445,34.0312143129,0.382775119617,2.68456375839,6.36992969173,19.4233369389,156.815455792,97.5665748393,52.2497704316,2.95833333333,54.815378759,507.0,14233.0,12.0,225.0,18100.0,-15.0,-4.3,39.0091590341,-4.97794472123,13.0534072472,,0.0,9564.0,17.0,831.0,0.0,18194.0
348,36047001500,47,40.6942748,-73.9830225,32.2,97190,,632,2001,2001,047,2001,1592,90993,66023,2374,816900,632400,2374,478,1896,3189,2276,3545,3646,580,897,2651,24.4,23.5,2797,3982,488,1273,549,1081,591,5240,3107,839,1310,835,357,001500,815,2187,36,2.421875,1.0625,1.0,1.328125,126.734375,10.625,9.18181818182,95.0,64.0,34.747944226,3865.3984375,1.93173335207,15.7889286155,15.7889286155,74.4433991847,64,58.2633587786,25.5566008153,25.0,2.00689871433,3.37552742616,2.93940506794,5.67814680499,51.9936231487,85.1582119538,59.1160220994,2.20724515586,50.5916030534,409.0,24970.0,913.0,2133.0,184500.0,101.0,0.9,26.8747988413,-1.87479884133,2.73874173705,2.0,2.0,19602.0,1377.0,4132.0,2.0,51400.0
349,36047001800,47,40.6544179,-74.0189565,36.3,,,,,,047,,,,,0,,,0,0,0,0,0,,,,,2111,,,0,1971,602,45,573,77,674,2206,2399,0,0,0,,001800,0,703,36,,,,,,,,,,,,,,,,0,68.1323662738,,0.0,,,,,,65.8041603247,6.18975139523,inf,95.69356301,,,0.0,-193.0,,,,0.0,0.0,,,0.0,84.0,9.0,129.0,0.0,73.0
350,36047002000,47,40.6480502,-74.0159179,31.3,31380,,782,1164,1386,047,1366,1146,71442,54167,433,547100,540700,433,129,304,494,531,1682,1835,450,700,727,29.5,27.3,642,855,161,96,225,31,342,1321,1646,336,219,234,1788,002000,61,425,36,2.0,1.0,1.0,1.0,82.0,33.0,9.0,93.0,1.0,48.8785046729,2501.0,1.83089311859,16.6585365854,16.9024390244,87.6518218623,1,67.8274034822,12.3481781377,16.578349735,0.202429149798,0.328947368421,2.99616157924,5.48565161762,81.1103542234,60.0,14.8538011696,3.05080831409,55.0340651022,220.0,17275.0,-37.0,-325.0,6400.0,153.0,2.2,14.2162818955,2.36206783954,2.48949003838,,0.0,238.0,157.0,387.0,1.0,210.0
351,36047002100,47,40.7027774,-73.9871401,34.5,71850,59585,2001,2001,2001,047,2001,2001,204205,167737,1575,1000001,1000001,1575,667,908,1777,1548,4001,4001,844,883,2162,18.6,18.9,2105,2936,162,1108,280,1186,200,3798,3164,856,243,170,812,002100,202,3006,36,2.7,1.12068965517,1.06666666667,1.53333333333,181.366666667,15.9,9.79166666667,97.5416666667,30.0,34.1330166271,5531.68333333,2.76445943695,11.0328983643,11.0328983643,88.6325267304,30,20.8530805687,11.3674732696,6.3981042654,1.68823860439,3.30396475771,2.4011975988,6.63801336199,106.330188286,93.1880108992,78.1335149864,2.41142857143,56.9246972091,0.0,36468.0,229.0,634.0,0.0,0.0,-0.3,5.37294563843,1.02515862697,4.23681576318,6.0,6.0,93323.0,185.0,16755.0,4.0,48708.0
352,36047002200,47,40.6434736,-74.0217116,35.4,84255,84920,742,973,1228,047,1129,1022,38702,35045,1587,298100,261100,1587,443,1144,1697,1742,3014,2471,834,99,2432,50,50,2196,3415,974,614,422,256,1149,4774,4528,831,1275,1005,2358,002200,110,2045,36,1.42857142857,1.0,1.0,1.14285714286,72.5714285714,13.0,8.8,92.2,7.0,38.3674863388,2213.42857143,1.96052132102,15.5570866142,16.9212598425,93.5179728933,7,57.163803938,6.48202710666,26.7071638039,0.41249263406,0.611888111888,4.54478362965,8.91014520535,32.6301767166,66.3543191801,25.4758418741,3.0081915564,50.9426057813,107.0,3657.0,-45.0,246.0,37000.0,-543.0,0.0,22.195229682,4.51193412196,4.36536157569,1.0,1.0,287.0,392.0,466.0,0.0,125.0
353,36047002300,47,40.6995619,-73.9832758,30.3,,46130,232,385,638,047,403,348,20169,17035,1558,,103100,1558,37,1521,1608,1619,,,534,,1928,,,1211,2612,755,133,675,36,1013,4370,4025,1293,2045,1643,,002300,50,343,36,2.94736842105,1.19736842105,1.23684210526,1.56756756757,160.473684211,9.68421052632,9.57692307692,93.5,38.0,,4894.44736842,12.1450306909,2.51131518531,3.97572974746,96.8905472637,38,92.1510297483,3.10945273632,46.7963386728,2.3631840796,2.49835634451,,,,61.2174578867,6.47013782542,2.80487804878,44.118993135,55.0,3134.0,-11.0,345.0,,,,40.8198757764,5.97646289637,,1.0,1.0,8463.0,2251.0,3166.0,0.0,7540.0
354,36047002901,47,40.6949037,-73.9780855,31.6,38845,,273,386,629,047,386,288,14872,9662,1238,,,1238,17,1221,1301,1372,,,,,1343,,,900,1959,649,101,440,21,748,3409,2944,1023,2061,1823,,002901,63,292,36,3.75,1.0,1.25,2.0,147.0,23.75,8.66666666667,92.3333333333,4.0,43.1611111111,4483.5,11.6152849741,2.62585034014,4.27891156463,95.1575710992,4,91.4344382517,4.84242890085,60.457612203,0.307455803228,0.3276003276,,,,61.8172537009,6.22766717713,2.75363489499,39.3957172191,98.0,5210.0,-71.0,465.0,,,,61.9225543478,-1.46494214483,,,0.0,4682.0,4787.0,439.0,0.0,2693.0
355,36047003000,47,40.638902,-74.0289543,37.9,,33570,857,1158,1384,047,1315,1356,65699,56042,693,564100,622000,693,446,247,729,753,2484,2346,814,798,935,25.2,23.2,876,1332,263,429,264,271,105,1870,1884,440,234,102,4092,003000,36,1448,36,1.0,1.0,1.0,1.0,65.0,6.0,10.0,100.0,1.0,,1982.5,1.50760456274,20.2307692308,21.2923076923,95.0617283951,1,22.5668449198,4.93827160494,12.513368984,0.137174211248,0.404858299595,2.79737635171,4.21733735153,58.3431017334,92.1171171171,52.5525525526,2.69841269841,50.0,-41.0,9657.0,-24.0,-14.0,-57900.0,-138.0,2.0,5.41401273885,7.0993562451,1.41996099982,,0.0,39.0,231.0,87.0,0.0,161.0
356,36047003100,47,40.6916118,-73.9777174,36.8,26685,27180,1034,1392,1893,047,1454,1372,71797,64458,970,356200,352700,970,510,460,1087,975,1547,1531,252,135,1274,18.5,22.8,1006,1844,192,430,353,510,359,2745,2662,174,64,70,1880,003100,117,817,36,2.0,1.03846153846,0.923076923077,1.30769230769,127.0,8.15384615385,9.625,93.5,13.0,26.5258449304,3873.5,2.66403026135,11.4488188976,14.905511811,89.2364305428,13,70.2367941712,10.7635694572,2.33151183971,1.19595216191,2.82608695652,4.89837170129,13.0494104436,97.6989440453,80.5314533623,50.9761388286,2.82989690722,46.4116575592,82.0,7339.0,112.0,83.0,3500.0,-16.0,-4.3,2.62960180316,-0.298089963447,8.15103874228,,0.0,1660.0,15.0,223.0,0.0,846.0
357,36047003300,47,40.6885118,-73.978109,32.8,,,1267,2001,2001,047,2001,1818,98472,83688,1581,644100,868200,1581,288,1293,1700,1391,3143,3235,578,620,1444,25.4,27.9,1942,2480,182,827,370,848,253,3008,2383,275,566,214,2714,003300,119,1821,36,2.75862068966,1.24137931034,1.22413793103,1.51724137931,188.827586207,8.91379310345,9.62068965517,95.1034482759,58.0,,5759.24137931,2.87818159886,10.5969685902,10.5969685902,93.0,58,39.4614361702,7.0,18.8164893617,3.41176470588,4.48569218871,3.72799254774,10.7298395516,63.4157650696,89.7983870968,67.5403225806,1.90259329538,48.0053191489,183.0,14784.0,309.0,625.0,-224100.0,92.0,-2.5,8.98027696181,9.83621239989,7.00184700384,2.0,2.0,35515.0,401.0,3370.0,3.0,30088.0
358,36047003400,47,40.6371117,-74.0376784,37.7,70875,61890,1057,1222,1418,047,1368,1279,84091,69904,1446,549200,614400,1446,717,729,1503,1452,3010,2450,743,454,1501,19.8,23.6,1574,2388,456,722,408,564,238,3127,3173,559,588,436,3912,003400,57,2679,36,,,,,,,,,,45.0285895807,,,,,96.2075848303,0,14.3268308283,3.79241516966,18.8039654621,0.0,0.0,2.98907501821,,71.505952381,90.0335008375,53.8525963149,2.16251728907,48.0012791813,89.0,14187.0,51.0,-46.0,-65200.0,-560.0,-3.8,13.7409391743,5.06302628782,,,0.0,23.0,105.0,259.0,0.0,108.0
359,36047003500,47,40.6853252,-73.9761803,38.5,,,795,1282,1825,047,1285,986,60435,46339,786,1000001,1000001,786,208,578,880,865,4001,3830,1001,796,842,34.5,50,822,1399,209,397,328,359,106,1723,1455,254,98,176,5286,003500,94,542,36,2.65454545455,1.01818181818,0.890909090909,1.47272727273,130.890909091,21.3636363636,9.84090909091,92.9772727273,55.0,,3992.17272727,3.1067492041,9.81733574108,13.9429087373,89.3181818182,55,68.5432385374,10.6818181818,5.68775391759,6.25,9.51557093426,1.541998458,4.79060248212,32.873694517,92.4231593996,54.0385989993,2.19211195929,48.868253047,299.0,14096.0,15.0,268.0,0.0,-171.0,-15.5,12.0962199313,-6.40846601369,3.24860402412,2.0,2.0,71011.0,156.0,5783.0,7.0,38689.0
360,36047003600,47,40.6346861,-74.0308979,36.6,96935,86900,982,1309,1629,047,1360,1182,70081,58147,1824,334800,297300,1824,720,1104,1937,1918,1938,1907,746,684,2252,19.9,23.7,2055,3224,838,888,609,613,276,4512,4048,877,327,356,3243,003600,113,2838,36,4.84615384615,1.13636363636,1.41666666667,3.46153846154,143.153846154,15.7692307692,9.25,88.75,13.0,47.1703163017,4366.19230769,3.21043552036,9.50026867276,11.3793659323,94.1662364481,13,37.1010638298,5.83376355188,7.24734042553,0.671140939597,1.17753623188,4.87455197133,15.6494347946,76.5611344171,91.4392059553,46.5570719603,2.47368421053,49.9113475177,178.0,11934.0,19.0,464.0,37500.0,-31.0,-3.8,8.79446640316,-1.54712597763,10.7748828233,,0.0,102.0,782.0,288.0,0.0,165.0
361,36047003700,47,40.689405,-73.9847342,31,,4285,1138,2001,2001,047,2001,1663,101579,73750,454,720800,,454,83,371,499,184,,2588,,,459,32.2,,522,651,24,254,49,289,35,882,305,76,108,41,425,003700,45,675,36,2.75,1.0,0.95,1.35,164.85,4.3,9.64285714286,96.2142857143,20.0,,5027.925,2.51270614693,12.1383075523,12.1383075523,90.9819639279,20,23.4693877551,9.01803607214,12.2448979592,4.00801603206,5.39083557951,3.33129855716,8.37057436182,81.7708333333,94.623655914,83.4101382488,1.94273127753,52.0408163265,338.0,27829.0,315.0,577.0,,,,13.4426229508,-1.19772499164,5.03927580466,6.0,6.0,25915.0,87.0,6113.0,5.0,15873.0
362,36047003800,47,40.6348106,-74.0388187,42.6,31055,32730,1176,1424,1729,047,1525,1582,99459,93125,668,766900,654900,668,441,227,742,711,2580,2111,936,825,848,19.9,23.4,856,1224,191,397,368,225,43,1673,1681,287,93,161,5336,003800,74,1276,36,,,,,,,,,,36.2792056075,,,,,90.0269541779,0,23.7298266587,9.9730458221,5.55887627017,0.0,0.0,2.38623027774,,98.1554950261,96.4869281046,50.8169934641,2.50449101796,50.6873879259,-57.0,6334.0,31.0,-8.0,112000.0,-469.0,-3.5,9.57763236169,-4.01875609152,,,0.0,21.0,31.0,38.0,0.0,38.0
363,36047003900,47,40.6849013,-73.980824,35.4,50230,41590,773,1544,2001,047,1649,1455,104728,61563,1103,922700,830900,1103,314,789,1194,1161,3864,3737,750,821,1252,23.2,24.9,1363,2054,151,745,295,633,230,2498,2322,332,293,530,3512,003900,91,1439,36,3.18421052632,1.19736842105,1.36842105263,1.55263157895,147.394736842,13.6842105263,9.66666666667,95.5333333333,38.0,36.8525311812,4495.53947368,2.72622163353,11.1876450634,13.5757900375,92.378559464,38,42.3939151321,7.62144053601,11.7293835068,3.18257956449,4.81622306717,2.14457570174,5.84658867283,58.384622246,88.8023369036,67.0886075949,2.2647325476,50.1200960769,194.0,43165.0,33.0,176.0,91800.0,-127.0,-1.7,22.8251507321,-11.0957672253,3.70201297109,1.0,1.0,17635.0,204.0,2102.0,3.0,16822.0
364,36047004100,47,40.6865997,-73.9850537,38.2,61340,56675,1439,1887,2001,047,1981,1692,108105,91607,1503,1000001,1000001,1503,516,987,1637,1647,4001,4001,955,988,1597,29.4,23.7,1881,2876,277,936,357,1047,259,3587,3530,642,276,292,5572,004100,134,2515,36,2.75471698113,1.25490196078,1.2641509434,1.46153846154,170.79245283,13.6037735849,9.84615384615,93.8205128205,53.0,32.6103136629,5209.16981132,2.62956578058,11.5988731772,11.7159743703,91.8142944411,53,29.8856983552,8.18570555895,7.69445218846,3.23762981063,5.36980749747,2.3771976228,6.25099752259,56.2906148463,90.9944367177,68.949930459,2.38656021291,44.5218845832,289.0,16498.0,-10.0,57.0,0.0,0.0,5.7,8.27195467422,-0.577502485763,3.87379989979,3.0,3.0,11865.0,239.0,3122.0,4.0,11972.0
365,36047004300,47,40.6882118,-73.9896017,35.4,54795,50680,1051,1663,2001,047,1702,1480,108929,95781,1492,918200,862000,1492,467,1025,1703,1520,4001,4001,900,891,1649,28,24.1,1768,2471,243,1004,271,767,186,3107,3157,350,224,218,2121,004300,211,2104,36,2.90384615385,1.13461538462,1.13461538462,1.48076923077,143.192307692,12.1538461538,9.87179487179,95.3076923077,52.0,30.9926470588,4367.36538462,2.56601961493,11.8861133494,13.9742143433,87.6100998238,52,32.2819439974,12.3899001762,7.2095268748,3.0534351145,5.07317073171,2.22435199303,5.70773084463,56.7196742481,92.4726831242,71.671388102,2.08243967828,53.0737045381,222.0,13148.0,183.0,-50.0,56200.0,0.0,3.9,6.90528983212,0.30423704268,3.4833788516,5.0,5.0,30698.0,182.0,4045.0,5.0,34134.0
366,36047004400,47,40.6296061,-74.0413036,48.9,,36060,892,1189,1396,047,1344,980,86667,87000,982,837900,849100,982,717,265,1044,1053,3760,3306,1001,1001,1069,32,30.2,1017,1824,307,560,424,420,113,2382,2572,432,138,135,6480,004400,62,2077,36,,,,,,,,,,,,,,,94.061302682,0,12.8043660789,5.93869731801,5.79345088161,0.0,0.0,1.92481203008,,54.6147156685,93.8048245614,53.7280701754,2.42566191446,44.8782535684,364.0,-333.0,-9.0,-190.0,-11200.0,-454.0,1.8,5.24883359253,0.544617289077,,,0.0,0.0,12.0,41.0,0.0,11.0
367,36047004500,47,40.688146,-73.995287,36.4,65640,,1362,2001,2001,047,2001,1824,126250,106361,1727,1000001,965800,1727,636,1091,1777,1839,2261,3054,1001,1001,1616,19.7,17.4,1927,2790,216,1029,202,1255,88,3438,3522,571,135,65,4912,004500,50,3074,36,2.76315789474,1.05263157895,1.05263157895,1.47368421053,151.815789474,16.2894736842,9.89285714286,95.4642857143,38.0,34.0633108459,4630.38157895,2.31403377259,13.1804472179,13.1804472179,97.1862689927,38,10.5875509017,2.81373100732,3.92670157068,2.13843556556,3.48304307974,2.4011975988,5.55645233828,86.1233900895,96.8458781362,81.8637992832,1.99073537927,47.004072135,177.0,19889.0,-62.0,-84.0,34201.0,793.0,2.3,1.84554230551,2.08115926517,3.15525473948,7.0,7.0,30274.0,159.0,2964.0,7.0,33488.0
368,36047004600,47,40.6274603,-74.0417324,41,,12055,853,1268,2001,047,1273,1419,90556,53393,496,938900,1000001,496,341,155,562,491,4001,4001,1001,1001,638,29.2,30.5,518,921,222,211,208,222,58,1396,1175,363,145,211,5547,004600,66,1238,36,,,,,,,,,,,,,,,88.256227758,0,11.3180515759,11.743772242,10.3868194842,0.0,0.0,1.62701033124,,47.1527951345,93.7024972856,47.0141150923,2.81451612903,45.7020057307,-146.0,37163.0,71.0,221.0,-61101.0,0.0,-1.3,17.9574468085,-7.57062732427,,,0.0,0.0,5.0,3.0,0.0,11.0
369,36047004700,47,40.6884833,-74.0021454,34.9,,,921,1179,2001,047,1443,1172,104471,98971,703,882300,727400,703,271,432,773,623,3145,2924,1001,,800,25.8,30.5,902,1266,213,442,153,332,126,1699,1148,374,174,135,2913,004700,70,959,36,2.75,1.0,1.33333333333,1.58333333333,285.25,10.75,9.5,95.625,12.0,,8700.125,6.02919265419,5.05872042068,7.01489921122,90.9443725744,12,43.555032372,9.05562742561,10.2413184226,1.55239327296,2.77777777778,1.96259775587,11.8328799728,74.4349920201,90.0473933649,61.1374407583,2.41678520626,47.0865214832,271.0,5500.0,150.0,551.0,154900.0,-221.0,-4.7,11.7595818815,-1.51826345893,9.87028221693,,0.0,2081.0,107.0,1203.0,1.0,1883.0
370,36047004900,47,40.6879988,-73.9984363,37.7,41640,43370,1088,1642,2001,047,1720,1452,104444,82609,910,924400,1000001,910,230,680,1101,1165,4001,3885,1001,1001,1119,25.4,21.8,1171,1961,240,545,211,726,239,2410,2476,367,114,107,2838,004900,191,1736,36,2.85714285714,1.19047619048,1.09523809524,1.61904761905,179.666666667,2.90476190476,9.69230769231,95.4615384615,21.0,35.5593509821,5479.83333333,3.1859496124,9.573283859,11.1372912801,82.6521344233,21,27.9668049793,17.3478655767,4.73029045643,1.90735694823,3.08823529412,2.23279965383,7.11358719169,56.0081510082,87.8123406425,64.8138704742,2.64835164835,46.4315352697,268.0,21835.0,-64.0,-66.0,-75601.0,-116.0,3.6,4.32148626817,0.408804188257,4.88078753786,,0.0,2749.0,132.0,1955.0,0.0,4336.0
371,36047005000,47,40.624266,-74.0420766,45.3,,,1145,1396,1738,047,1506,1471,82802,74271,1093,879400,846600,1093,521,572,1146,1154,2835,2614,942,989,1124,23.3,20.9,1193,1889,372,520,330,477,190,2468,2449,448,69,118,6829,005000,53,2249,36,,,,,,,,,,,,,,,95.3752181501,0,8.87358184765,4.62478184991,2.79578606159,0.0,0.0,2.05503752559,,65.9924126498,89.9417681313,52.7792482795,2.25800548948,45.5429497569,35.0,8531.0,-8.0,19.0,32800.0,-221.0,2.4,4.81829318089,-2.0225071193,,,0.0,0.0,89.0,48.0,0.0,13.0
