,census_tract,day_of_week,Pickup_longitude,Pickup_latitude,Passenger_count,Trip_distance,Total_amount,year,ride
63,36005011502,504,-155185.84155273438,85543.58274078369,3063,6204.81,30524.650000000005,4227386,2099
64,36005011700,308,-12938.324676513672,7134.235969543457,257,474.8499999999999,2335.5099999999998,352450,175
65,36005011800,153,-4583.410835266113,2526.826114654541,100,149.68999999999997,719.6299999999999,124868,62
66,36005011900,485,-71788.7646560669,39574.76599884033,1400,2801.6600000000003,13803.669999999998,1955594,971
67,36005012101,348,-17818.39552307129,9821.430644989014,340,746.7399999999998,3537.54,485374,241
68,36005012102,494,-124058.19915008545,68390.27059936523,2395,5267.73,25020.930000000004,3379492,1678
69,36005012300,453,-40071.47431182861,22090.957710266113,781,1744.0800000000004,8509.479999999998,1091588,542
70,36005012500,501,-131306.10203552246,72382.67621994019,2472,5537.099999999997,26204.84999999999,3576864,1776
71,36005012701,504,-377650.5068283081,208187.1315498352,7333,15413.829999999996,75331.45000000001,10287512,5108
72,36005012901,504,-203022.94398498535,111918.84848022461,3911,8307.24,40005.49,5530444,2746
73,36005013000,405,-23437.491035461426,12918.85120010376,418,1031.2,4864.199999999999,638438,317
74,36005013100,504,-96558.05334472656,53230.30794906616,1899,4183.15,19877.749999999993,2630284,1306
75,36005013200,182,-4879.507682800293,2689.720760345459,104,210.65000000000003,990.1300000000001,132924,66
76,36005013300,504,-196440.588180542,108288.92227172852,3959,8257.05,39789.60000000001,5351198,2657
77,36005013500,504,-105504.28331756592,58160.594718933105,2086,4537.780000000002,21816.770000000004,2873978,1427
78,36005013800,34,-887.2843322753906,489.0055923461914,13,30.650000000000006,153.95999999999998,24168,12
79,36005014100,504,-414246.6414871216,228358.6604156494,7881,17169.62,83297.42999999996,11284442,5603
80,36005014300,491,-57888.86550140381,31914.215377807617,1117,2329.600000000001,11287.579999999998,1576962,783
81,36005014400,374,-17964.68130493164,9904.039993286133,352,759.5000000000002,3711.4999999999995,489402,243
82,36005014500,504,-209600.93536376953,115545.76523590088,3978,8463.380000000006,40949.819999999985,5709690,2835
83,36005014701,504,-164946.15113830566,90926.34593200684,3195,6748.980000000003,32947.3,4493234,2231
84,36005014702,500,-143800.37218475342,79272.33274841309,2798,5760.189999999999,28204.009999999995,3917230,1945
85,36005014900,504,-179217.0094909668,98790.157787323,3465,7330.550000000001,35390.16000000001,4881936,2424
86,36005015100,504,-175514.10623168945,96755.56561660767,3457,7341.25,34836.749999999985,4781236,2374
87,36005015200,387,-22473.92276763916,12390.975040435791,434,975.64,4740.62,612256,304
88,36005015300,504,-123836.41544342041,68270.04334259033,2390,5303.899999999999,25431.490000000005,3373450,1675
89,36005015500,504,-222906.06299591064,122883.86038589478,4216,9215.779999999997,44753.46000000001,6072210,3015
90,36005015700,342,-17004.973808288574,9375.418556213379,360,668.3700000000001,3212.69,463220,230
91,36005015800,386,-23289.155319213867,12835.723857879639,464,857.0699999999999,4347.3099999999995,634410,315
92,36005015900,504,-388444.13373565674,214135.76079177856,7600,16166.480000000003,77846.56999999999,10581556,5254
93,36005016000,76,-1774.7458038330078,978.3505058288574,46,51.98,231.06000000000003,48336,24
94,36005016100,501,-166571.76406860352,91827.12635803223,3231,6939.739999999996,33358.96,4537542,2253
95,36005016200,463,-42734.04977416992,23556.57188796997,858,1730.09,8097.630000000002,1164092,578
96,36005016300,201,-6432.032806396484,3545.0587158203125,133,292.38,1349.6800000000003,175218,87
97,36005016400,494,-79923.07834625244,44060.706645965576,1529,3489.4899999999993,16571.589999999993,2177134,1081
98,36005016500,499,-84505.67581176758,46580.477127075195,1602,3466.450000000004,17018.330000000005,2302002,1143
99,36005016600,242,-9612.003021240234,5297.461448669434,185,356.55999999999995,1733.4099999999996,261820,130
100,36005016700,487,-76964.4043045044,42428.83088302612,1555,3243.6700000000005,15742.860000000002,2096574,1041
101,36005016900,504,-180392.86450195312,99452.07228469849,3431,7396.399999999999,35517.559999999976,4914160,2440
102,36005017100,497,-65282.666648864746,35989.03186798096,1279,2682.479999999999,12796.479999999996,1778362,883
103,36005017300,504,-435757.63593292236,240225.39142990112,8369,18304.439999999988,89188.37000000005,11870516,5894
104,36005017500,492,-103505.69208526611,57060.90059661865,1939,4205.729999999999,20816.420000000002,2819600,1400
105,36005017701,504,-213885.9155960083,117912.4412574768,4156,8718.400000000003,42146.64000000001,5826502,2893
106,36005017702,504,-180100.49922180176,99279.59759140015,3428,7843.230000000001,37517.54999999999,4906104,2436
107,36005017901,504,-468440.98027801514,258229.51705551147,9179,19241.38999999999,93327.21999999996,12760704,6336
108,36005017902,504,-386745.0485229492,213198.22380447388,7584,15751.639999999998,76909.18000000001,10535234,5231
109,36005018101,504,-128714.9647064209,70958.41131591797,2494,5258.090000000001,25501.25000000002,3506374,1741
110,36005018102,504,-489434.3882293701,269809.33907699585,9528,20370.579999999994,97391.06000000003,13332680,6620
111,36005018301,504,-950484.7673339844,523967.32416152954,18440,39018.42000000001,189184.53999999998,25891984,12856
112,36005018302,504,-364485.8321914673,200932.81494522095,7006,15267.620000000006,73521.95000000006,9929020,4930
113,36005018400,425,-25876.395584106445,14263.196716308594,533,1069.5900000000001,5055.910000000001,704900,350
114,36005018500,504,-383119.3154296875,211199.55545043945,7399,16151.279999999997,76963.74000000002,10436548,5182
115,36005018900,504,-620225.735282898,341892.63067245483,12096,25595.079999999987,123818.55999999997,16895446,8389
116,36005019300,504,-316284.28076171875,174358.69103240967,6096,13331.56,63617.500000000015,8615892,4278
117,36005019400,447,-35486.94164276123,19564.846145629883,719,1506.76,7124.220000000001,966720,480
118,36005019500,504,-1290130.1496887207,711184.8739738464,25188,53260.829999999994,256336.27000000002,35144300,17450
119,36005019700,504,-646469.0707778931,356380.33739852905,12456,26594.340000000004,128126.69000000002,17610416,8744
120,36005019900,504,-362422.89280700684,199788.5001335144,7209,15144.35,72257.02000000002,9872628,4902
121,36005020000,504,-922314.5433349609,508432.2631492615,17842,38391.53000000001,186747.31000000003,25124650,12475
122,36005020100,456,-59589.39588928223,32847.347034454346,1241,2581.8799999999987,12206.789999999999,1623284,806
123,36005020200,504,-185939.0806427002,102497.70977783203,3560,7690.879999999999,37535.299999999996,5065210,2515
124,36005020400,500,-109495.00512695312,60357.49203872681,2149,4636.6100000000015,22277.789999999997,2982734,1481
125,36005020501,503,-135374.70211029053,74624.91188049316,2654,5681.630000000002,27135.45999999999,3687634,1831
126,36005020502,481,-48352.32865905762,26652.992908477783,916,1963.4800000000002,9478.8,1317156,654
127,36005020601,504,-130341.70080566406,71856.31938934326,2590,5333.219999999998,25691.339999999993,3550682,1763
128,36005020900,501,-141656.8830871582,78086.67975997925,2715,5788.179999999999,28038.370000000006,3858824,1916
129,36005021001,504,-267189.431678772,147301.98824310303,5044,11308.070000000005,54564.210000000014,7278596,3614
130,36005021002,499,-86057.0915222168,47446.90450286865,1617,3635.8199999999997,17253.390000000003,2344296,1164
131,36005021100,504,-393984.38524627686,217189.3807220459,7661,16483.29,79410.87000000001,10732606,5329
132,36005021200,502,-172783.3024673462,95245.00355529785,3244,7137.619999999997,34404.48,4706718,2337
133,36005021301,504,-244126.14781188965,134578.52876281738,4594,9985.630000000001,48347.30000000003,6650228,3302
134,36005021302,502,-156442.62505340576,86240.09616851807,2943,6251.8300000000045,30531.339999999997,4261624,2116
135,36005021501,502,-179209.71151733398,98796.5811920166,3505,7283.449999999998,35572.869999999995,4881936,2424
136,36005021502,503,-184832.00993347168,101892.87689208984,3626,7618.430000000002,36388.03,5035000,2500
137,36005021601,504,-160064.963432312,88235.66785812378,3103,6398.739999999999,30979.04999999999,4360310,2165
138,36005021602,504,-420158.96102905273,231625.08884429932,8326,17421.780000000002,84022.68,11445562,5683
139,36005021700,504,-176997.15504455566,97569.33045959473,3417,7363.519999999999,35344.83000000002,4821516,2394
140,36005021800,501,-109276.02262115479,60232.889640808105,2063,4464.380000000002,21768.76999999999,2976692,1478
141,36005021900,504,-259210.56323242188,142889.79039764404,5089,10891.580000000002,52843.06,7061084,3506
142,36005022000,504,-326114.90171051025,179780.20059204102,6353,13561.42,65358.63000000001,8883754,4411
143,36005022101,504,-271623.4401245117,149737.1888771057,5190,11432.109999999995,54973.719999999994,7399436,3674
144,36005022102,501,-174039.91925811768,95943.66472244263,3390,7104.039999999999,34104.16000000001,4740956,2354
145,36005022200,494,-141210.20513916016,77843.96786117554,2766,5841.470000000002,28172.55,3846740,1910
146,36005022300,504,-378758.3958892822,208798.81047821045,7226,15917.290000000005,75496.44999999998,10317722,5123
147,36005022401,504,-339128.30266571045,186956.63027572632,6619,13882.24,66754.78000000001,9238218,4587
148,36005022403,464,-41328.01277923584,22781.735836029053,836,1631.5599999999993,7965.209999999999,1125826,559
149,36005022404,496,-95815.96230316162,52819.21206665039,1869,3926.0300000000016,19099.96,2610144,1296
150,36005022500,504,-211965.21855926514,116845.60001373291,4052,8640.349999999997,41821.05999999998,5774138,2867
151,36005022701,499,-156963.3385925293,86524.21245574951,3062,6629.529999999999,31775.260000000013,4275722,2123
152,36005022702,504,-279317.7703704834,153983.252948761,5437,11535.010000000002,55860.39,7608892,3778
153,36005022703,504,-441008.3221282959,243118.91373443604,8522,18248.379999999997,88061.79999999994,12013510,5965
154,36005022800,374,-19075.04542541504,10514.692649841309,405,757.81,3628.0899999999997,519612,258
155,36005022901,504,-189710.33640289307,104581.39302062988,3693,8007.479999999997,38534.700000000004,5167924,2566
156,36005022902,415,-25062.772636413574,13819.217617034912,496,1084.9099999999999,5241.589999999999,682746,339
157,36005023000,490,-85539.3600692749,47155.482421875,1633,3531.180000000001,16771.280000000006,2330198,1157
158,36005023100,502,-216182.26885986328,119168.72052383423,4300,8974.66,43188.910000000025,5888936,2924
159,36005023200,484,-59368.005432128906,32729.28798675537,1155,2439.4199999999996,11831.16,1617242,803
160,36005023301,504,-343491.76167297363,189358.97047424316,6579,14320.21,68879.24,9357044,4646
161,36005023302,504,-362935.6559906006,200073.13566970825,6936,15268.990000000005,73906.51,9886726,4909
162,36005023501,501,-262685.28551483154,144805.22618484497,5116,11150.71,53352.47,7155742,3553
163,36005023502,504,-137070.2493057251,75562.73580932617,2628,5595.3099999999995,27007.120000000006,3733956,1854
164,36005023600,504,-194887.6856994629,107432.768825531,3786,7965.880000000002,38373.13,5308904,2636
165,36005023702,504,-951594.2763137817,524578.0478210449,18443,39486.56999999999,191242.94000000015,25922194,12871
166,36005023703,504,-692379.909248352,381691.7000236511,13353,28596.92000000001,138103.71000000002,18861110,9365
167,36005023704,504,-413508.58868408203,227954.49871826172,8165,17291.27999999999,83318.17000000001,11264302,5593
168,36005023800,490,-63878.448554992676,35213.05266952515,1273,2786.68,13500.750000000004,1740096,864
169,36005023900,504,-270150.11196899414,148925.67013168335,5213,11002.609999999995,53279.60000000001,7359156,3654
170,36005024000,498,-83470.9228515625,46013.20422363281,1679,3405.5000000000014,16609.609999999993,2273806,1129
171,36005024100,504,-464889.74337005615,256288.46800994873,8882,19601.52,94191.36000000003,12664032,6288
172,36005024300,504,-329815.12547302246,181815.56185913086,6313,14436.210000000003,68687.77000000003,8984454,4461
173,36005024400,502,-79846.18820953369,44018.98944091797,1556,3264.7999999999984,15761.17000000001,2175120,1080
174,36005024501,504,-225864.2797088623,124513.7374458313,4426,9598.869999999997,45500.15999999998,6152770,3055
175,36005024502,499,-100774.23764038086,55550.814712524414,1944,4120.459999999999,20094.03,2745082,1363
176,36005024600,201,-6136.245208740234,3383.4264640808105,143,257.97,1192.66,167162,83
177,36005024700,457,-38000.64102935791,20949.726581573486,720,1541.0600000000002,7566.36,1035196,514
178,36005024800,490,-62400.073822021484,34399.4568939209,1219,2576.0299999999997,12491.98,1699816,844
179,36005024900,420,-19961.21403503418,11006.008213043213,383,750.2100000000002,3703.1999999999994,543780,270
180,36005025000,180,-5914.404861450195,3260.665069580078,114,247.11999999999998,1162.17,161120,80
181,36005025100,504,-174039.89277648926,95945.2698097229,3316,7064.5199999999995,34045.38000000002,4740956,2354
182,36005025200,462,-34231.81785583496,18870.173454284668,661,1374.7000000000003,6585.540000000001,932482,463
183,36005025300,504,-493795.2571487427,272215.0114555359,9413,20863.229999999996,99390.84,13451506,6679
184,36005025400,481,-53306.17074584961,29385.7971534729,1008,2163.4900000000002,11316.680000000004,1452094,721
185,36005025500,504,-354062.5461959839,195181.71530914307,6876,14642.909999999996,70900.89000000001,9645046,4789
186,36005025600,473,-48426.71325683594,26694.47830581665,878,1954.2699999999988,9243.86,1319170,655
187,36005025700,491,-76593.22633361816,42223.103496551514,1495,3172.87,15299.319999999998,2086504,1036
188,36005026100,466,-37114.34385681152,20459.695625305176,704,1519.7499999999993,7563.509999999999,1011028,502
189,36005026300,504,-191412.61267852783,105521.7095336914,3790,7971.559999999995,37981.86000000002,5214246,2589
190,36005026400,495,-95669.52362060547,52743.54412460327,1866,3818.009999999999,19174.29,2606116,1294
191,36005026500,504,-174855.24980926514,96387.73275375366,3405,7317.049999999999,35140.74000000001,4763110,2365
192,36005026601,458,-42512.28249359131,23435.068908691406,809,1751.6899999999998,8553.02,1158050,575
193,36005026602,494,-52639.993255615234,29020.165016174316,983,2175.57,10421.630000000005,1433968,712
194,36005026701,504,-476794.5294036865,262835.40296554565,9308,20071.739999999998,97076.22,12988286,6449
195,36005026702,489,-59072.70665740967,32564.877841949463,1180,2465.23,12031.090000000006,1609186,799
196,36005026900,495,-68388.27631378174,37698.81583786011,1303,2792.46,13749.039999999994,1862950,925
197,36005027300,504,-261280.37032318115,144032.56636047363,5154,10770.370000000004,52140.469999999994,7117476,3534
198,36005027401,261,-9758.178916931152,5381.242523193359,211,400.55999999999995,1865.1299999999999,265848,132
199,36005027402,13,-443.5377502441406,244.65179061889648,8,7.34,51.0,12084,6
200,36005027600,54,-1330.8323822021484,733.6712989807129,28,56.81,261.2,36252,18
201,36005027700,496,-145798.9379043579,80369.27849960327,2786,5932.059999999998,28567.590000000004,3971608,1972
202,36005027900,490,-92048.69721984863,50743.830307006836,1818,3783.9899999999993,18319.240000000005,2507430,1245
203,36005028100,450,-47243.25464630127,26041.183471679688,962,1817.7799999999993,8950.47,1286946,639
204,36005028300,504,-238873.13340759277,131683.91205596924,4619,9863.900000000003,47717.19999999999,6507234,3231
205,36005028400,464,-52196.34510803223,28775.682857513428,1011,2183.5800000000017,10378.760000000004,1421884,706
206,36005028500,504,-200505.51888275146,110528.64336395264,3847,8369.27,40096.57,5461968,2712
207,36005028600,502,-218917.39960479736,120677.18335342407,4218,9090.730000000003,43741.730000000025,5963454,2961
208,36005028700,325,-12938.758926391602,7132.872829437256,249,546.06,2589.84,352450,175
209,36005028800,437,-38224.107917785645,21070.088832855225,730,1527.7799999999993,7677.28,1041238,517
210,36005028900,504,-649877.2840194702,358246.251991272,12772,26675.230000000007,127995.78999999998,17703060,8790
211,36005029301,110,-2661.3052825927734,1467.3441200256348,43,143.41,615.8699999999999,72504,36
212,36005029302,346,-15156.913635253906,8354.782005310059,268,617.0500000000003,2891.34,412870,205
213,36005029500,494,-82288.6568145752,45359.60403060913,1558,3477.130000000001,16735.570000000003,2241582,1113
214,36005029600,504,-375576.87171173096,207047.47470474243,7342,15704.590000000011,75811.48,10231120,5080
215,36005029700,367,-16856.201835632324,9292.741611480713,342,719.2599999999998,3228.3699999999994,459192,228
216,36005030000,504,-291000.27909851074,160422.17825317383,5635,12213.520000000004,58151.52,7927104,3936
217,36005030100,239,-7910.737586975098,4360.421382904053,156,298.43999999999994,1467.28,215498,107
218,36005030200,485,-104539.62965393066,57627.653984069824,2032,4261.3,20429.670000000006,2847796,1414
219,36005030701,336,-16486.09465789795,9088.434844970703,351,687.8299999999999,3257.5699999999997,449122,223
220,36005030900,51,-1035.08740234375,570.5371513366699,29,48.93000000000001,214.42,28196,14
221,36005031000,375,-18188.019607543945,10026.562553405762,345,748.7899999999997,3857.85,495444,246
222,36005031200,393,-21218.738479614258,11698.31411743164,419,893.1300000000001,4233.450000000001,578018,287
223,36005031400,139,-3696.3093032836914,2037.4653625488281,94,204.87000000000006,904.0,100700,50
224,36005031600,37,-887.0229797363281,488.9625930786133,20,34.0,167.52,24168,12
225,36005031800,81,-1774.1846008300781,978.3070106506348,33,68.75,313.4,48336,24
226,36005031900,215,-7023.466156005859,3871.2716903686523,110,268.97999999999996,1332.5799999999997,191330,95
227,36005032300,204,-6284.327919006348,3463.6240615844727,138,241.92000000000002,1203.2399999999998,171190,85
228,36005032400,363,-15599.591835021973,8600.076644897461,309,661.97,3285.58,424954,211
229,36005032600,197,-5766.872283935547,3179.0277366638184,117,285.62000000000006,1291.45,157092,78
230,36005032800,404,-18481.880935668945,10189.759101867676,334,729.5600000000003,3516.73,503500,250
231,36005033000,473,-50571.073738098145,27877.39627456665,948,2207.8999999999996,10369.939999999997,1377576,684
232,36005033201,494,-92565.95665740967,51026.633697509766,1799,3957.7399999999984,18792.319999999992,2521528,1252
233,36005033202,504,-172487.09223937988,95082.7462272644,3423,7001.079999999997,33580.74000000002,4698662,2333
234,36005033400,201,-5988.057067871094,3301.089900970459,99,206.61999999999998,1080.98,163134,81
235,36005033500,71,-1774.235969543457,978.5476684570312,37,57.01,299.2,48336,24
236,36005033600,438,-30609.241813659668,16871.358516693115,570,1298.81,5999.25,833796,414
237,36005033700,275,-9685.319435119629,5339.417266845703,194,312.9799999999999,1762.3799999999994,263834,131
238,36005033800,459,-50275.7905960083,27714.548942565918,917,1959.6799999999992,9609.24,1369520,680
239,36005034000,454,-44508.605964660645,24533.34680557251,810,1790.3100000000009,8707.73,1212428,602
240,36005034200,405,-22106.492141723633,12185.87799835205,406,902.0899999999997,4319.800000000001,602186,299
241,36005034300,457,-41771.3931350708,23027.62022781372,854,1735.590000000001,8673.67,1137910,565
242,36005034400,428,-22476.283264160156,12391.054786682129,446,918.9600000000004,4374.509999999998,612256,304
243,36005034500,437,-28833.355155944824,15895.7663230896,533,1182.5800000000004,5665.330000000001,785460,390
244,36005034800,263,-9463.1064453125,5216.587219238281,191,413.13999999999993,1935.9700000000005,257792,128
245,36005035000,403,-20701.260299682617,11412.029956817627,395,791.1899999999998,3904.11,563920,280
246,36005035100,488,-64986.85332489014,35824.088413238525,1281,2730.7699999999995,13231.639999999996,1770306,879
247,36005035600,484,-65872.97574615479,36316.79384613037,1231,2636.759999999999,12792.219999999996,1794474,891
248,36005035800,211,-6284.033721923828,3464.5740814208984,117,193.40000000000006,1131.43,171190,85
249,36005035900,500,-84209.28817749023,46422.57625579834,1649,3322.91,16131.379999999994,2293946,1139
250,36005036000,334,-17595.276962280273,9699.855937957764,352,825.11,3989.9999999999995,479332,238
251,36005036100,504,-273030.37755584717,150509.36256027222,5337,11580.990000000005,54937.459999999985,7437702,3693
252,36005036300,504,-119178.49001312256,65698.78047561646,2402,4777.289999999998,23276.829999999998,3246568,1612
253,36005036400,488,-54340.50762176514,29958.048667907715,1061,2194.4899999999993,10612.64,1480290,735
254,36005036501,504,-123027.16165161133,67819.94290542603,2356,5215.830000000001,24823.030000000002,3351296,1664
255,36005036502,503,-186974.49632263184,103072.71098709106,3468,7755.080000000002,37434.91000000002,5093406,2529
256,36005036700,243,-9167.34504699707,5054.162509918213,183,429.0899999999999,2078.03,249736,124
257,36005036800,482,-80733.65364837646,44508.49869918823,1545,3119.56,15336.860000000002,2199288,1092
258,36005036901,504,-263568.87423706055,145297.29335021973,5238,10938.96,52545.020000000004,7179910,3565
259,36005036902,469,-42585.23570251465,23475.591506958008,806,1704.5299999999997,8309.210000000001,1160064,576
260,36005037000,451,-36522.91007232666,20134.647129058838,685,1403.8199999999997,7001.86,994916,494
261,36005037100,483,-59661.804695129395,32889.72342300415,1193,2537.0599999999995,12227.579999999998,1625298,807
262,36005037200,156,-5323.754295349121,2934.4092559814453,108,204.3000000000001,996.9499999999999,145008,72
263,36005037300,503,-106167.29090118408,58524.90795516968,2110,4185.330000000002,20443.85000000001,2892104,1436
264,36005037400,452,-36965.39490509033,20377.326557159424,713,1532.080000000001,7447.699999999998,1007000,500
265,36005037504,504,-187715.65211486816,103482.5735206604,3639,7895.209999999999,37995.42000000001,5113546,2539
266,36005037600,308,-12052.148811340332,6642.403717041016,249,519.64,2415.2499999999995,328282,163
267,36005037800,502,-141729.38236999512,78128.54325866699,2777,5911.980000000004,28415.479999999996,3860838,1917
268,36005037900,502,-171154.89875793457,94355.4825706482,3433,7154.0999999999985,34436.0,4662410,2315
269,36005038000,445,-28168.780181884766,15528.351448059082,545,1215.8900000000008,5812.03,767334,381
270,36005038100,504,-114373.58382415771,63048.90323638916,2188,4872.6,23273.279999999995,3115658,1547
271,36005038200,195,-5840.371170043945,3220.0726318359375,106,223.44000000000003,1021.7800000000001,159106,79
272,36005038301,504,-201836.70161437988,111267.6658744812,3860,8291.650000000001,40334.88,5498220,2730
273,36005038302,503,-155998.1529083252,85995.54600143433,3005,6647.010000000002,31911.489999999994,4249540,2110
274,36005038500,502,-191408.25104522705,105520.51034927368,3611,8188.580000000006,39014.33999999998,5214246,2589
275,36005038600,447,-33862.12590789795,18664.341796875,660,1474.3400000000006,7068.719999999998,922412,458
276,36005038700,504,-717443.1048431396,395501.233795166,13906,29611.359999999997,144433.75999999992,19543856,9704
277,36005038800,107,-3105.556510925293,1711.4685325622559,78,143.06,654.16,84588,42
278,36005038900,504,-452472.9974822998,249430.1402168274,8732,18600.429999999993,90883.87000000002,12325680,6120
279,36005039000,146,-4436.257141113281,2445.351608276367,97,180.67999999999995,861.4300000000001,120840,60
280,36005039100,504,-170268.6537246704,93866.13311767578,3320,7184.8300000000045,34317.600000000006,4638242,2303
281,36005039200,459,-45542.73538970947,25106.615600585938,851,1791.5700000000006,9261.11,1240624,616
282,36005039300,504,-317689.11068725586,175139.50604629517,6222,13222.619999999997,63958.53999999999,8654158,4297
283,36005039400,440,-36154.57381439209,19928.103603363037,736,1554.3400000000008,7326.560000000001,984846,489
284,36005039500,504,-334173.68853759766,184226.1734046936,6496,13808.44,66374.64999999997,9103280,4520
285,36005039600,172,-5397.157905578613,2975.3471298217773,107,225.77,1132.88,147022,73
286,36005039700,451,-46357.18964385986,25553.768405914307,889,1961.760000000001,9500.350000000006,1262778,627
287,36005039800,203,-5766.642044067383,3179.7061157226562,109,261.86000000000007,1235.6000000000001,157092,78
288,36005039901,504,-978508.3491973877,539411.8293991089,19002,40577.52000000001,196506.80999999994,26655290,13235
289,36005039902,504,-374104.7343978882,206226.32664489746,7220,15914.319999999998,75676.52000000005,10190840,5060
290,36005040100,504,-174336.2170791626,96099.23293685913,3436,7382.64,35624.95999999999,4749012,2358
291,36005040302,501,-217142.53203582764,119704.2325553894,4177,8802.259999999997,42453.939999999995,5915118,2937
292,36005040303,474,-72897.77840423584,40188.90346908569,1489,3042.8900000000017,14781.71,1985804,986
293,36005040304,504,-677443.7118225098,373459.04191207886,13201,27654.709999999995,133429.3,18454282,9163
294,36005040400,167,-5174.72794342041,2852.7487716674805,105,197.66,988.05,140980,70
295,36005040501,422,-24324.18229675293,13407.011028289795,455,1078.1700000000003,5048.179999999999,662606,329
296,36005040502,501,-162876.90577697754,89785.4494895935,3153,6873.280000000001,32824.62000000002,4436842,2203
297,36005040600,202,-7171.429763793945,3954.178497314453,146,278.31,1444.6099999999997,195358,97
298,36005040701,504,-520046.80659484863,286679.8180961609,10092,21314.960000000003,103203.81,14166476,7034
299,36005040702,502,-126945.1424407959,69979.15099716187,2513,5205.060000000002,25479.020000000004,3458038,1717
300,36005040800,408,-27797.56438446045,15324.550415039062,546,1131.7400000000002,5626.950000000001,757264,376
301,36005040900,267,-10793.977333068848,5951.832481384277,195,467.2999999999998,2279.3199999999997,294044,146
302,36005041100,504,-258246.7993774414,142366.15976715088,4982,10752.000000000004,51808.01000000001,7034902,3493
303,36005041300,499,-75782.08047485352,41772.42185211182,1448,3170.3900000000003,15219.159999999993,2064350,1025
304,36005041400,430,-26319.251586914062,14508.228427886963,507,1120.2800000000002,5310.8,716984,356
305,36005041500,504,-232074.01848602295,127930.32178497314,4519,9706.12,45867.64000000003,6321946,3139
306,36005041800,257,-9685.78133392334,5337.671829223633,206,403.12,1934.8099999999995,263834,131
307,36005041900,504,-193336.53720855713,106582.40335464478,3906,8462.649999999998,38507.099999999984,5266610,2615
308,36005042000,504,-80810.68705749512,44548.0651473999,1556,3363.7,16277.069999999994,2201302,1093
309,36005042100,504,-963941.8692550659,531396.6332054138,18552,39553.6,190855.65000000002,26258532,13038
310,36005042200,188,-5767.014221191406,3178.1470108032227,112,264.12999999999994,1162.28,157092,78
311,36005042300,504,-357908.3188934326,197304.90618896484,6892,14851.720000000007,70900.34999999999,9749774,4841
312,36005042400,283,-9019.920417785645,4970.970001220703,173,368.87,1718.0299999999997,245708,122
313,36005042500,504,-230082.82926940918,126835.41541290283,4581,9557.970000000001,46299.51999999998,6267568,3112
314,36005042600,119,-2883.5649185180664,1589.1553268432617,58,138.52999999999997,621.26,78546,39
315,36005042800,92,-2217.7728729248047,1222.9615364074707,42,75.74000000000001,379.34999999999997,60420,30
316,36005042901,359,-19074.88678741455,10514.467582702637,370,672.4599999999999,3346.859999999999,519612,258
317,36005042902,504,-182540.30004119873,100630.38792037964,3559,7647.039999999999,36572.59999999999,4972566,2469
318,36005043000,91,-2218.2234954833984,1222.9683570861816,47,80.5,400.42,60420,30
319,36005043100,504,-153043.48572540283,84361.35916519165,2949,6258.549999999999,30872.260000000013,4168980,2070
320,36005043400,294,-9759.41529083252,5380.73713684082,186,438.29000000000013,2096.62,265848,132
321,36005043500,175,-5396.490463256836,2975.8670959472656,93,216.98999999999995,1055.27,147022,73
322,36005043600,61,-1330.8266067504883,733.8220710754395,34,46.120000000000005,232.48000000000002,36252,18
323,36005044200,467,-34231.5629196167,18869.409732818604,664,1417.4200000000003,6805.020000000002,932482,463
324,36005044400,113,-3105.1609497070312,1711.784091949463,52,115.33999999999999,591.4399999999999,84588,42
325,36005044800,89,-2217.86279296875,1222.6055526733398,42,95.88,458.93,60420,30
326,36005044901,191,-6949.734756469727,3830.8615531921387,133,279.0199999999999,1285.3999999999996,189316,94
327,36005044902,324,-12789.886596679688,7051.33752822876,249,496.1799999999999,2397.6299999999997,348422,173
328,36005045101,385,-17817.65991973877,9821.226871490479,330,670.04,3281.3199999999997,485374,241
329,36005045102,415,-24693.593467712402,13613.007278442383,497,960.3100000000002,4773.08,672676,334
330,36005045600,366,-17965.218200683594,9904.018115997314,342,703.4600000000003,3474.5600000000004,489402,243
331,36005045800,344,-14194.636779785156,7824.822895050049,283,676.7800000000001,3049.5000000000005,386688,192
332,36005046000,471,-40219.56898498535,22172.72953414917,764,1716.8799999999994,8186.229999999999,1095616,544
333,36005046201,459,-43547.73719787598,24003.29664993286,856,2079.6699999999996,9702.470000000001,1186246,589
334,36005046202,430,-22548.683280944824,12431.480960845947,420,942.0400000000005,4493.740000000001,614270,305
335,36005048400,386,-18630.868240356445,10271.25832748413,387,732.45,3465.920000000001,507528,252
336,36005050400,369,-19592.3828125,10798.774444580078,371,757.4299999999998,3914.09,533710,265
337,36005051600,367,-18334.8603515625,10108.27917098999,360,774.8799999999998,3744.0500000000006,499472,248
338,36047000100,504,-2327868.4409942627,1283231.8601226807,45084,97681.53000000006,471366.8900000001,63412804,31486
339,36047000200,467,-37261.61624908447,20543.18124771118,702,1514.1699999999998,7268.54,1015056,504
340,36047000301,504,-247524.55480194092,136450.89338302612,4802,10456.949999999997,50038.26999999999,6742872,3348
341,36047000501,504,-843432.9066696167,464942.6360473633,16334,34814.10999999999,166658.9599999999,22975712,11408
342,36047000502,504,-2001431.4504470825,1103343.736579895,38590,83804.75,402407.17,54520994,27071
343,36047000700,504,-1255384.957107544,692038.5884666443,24318,53034.599999999984,254966.02999999985,34197720,16980
