,GEOID,STATE,COUNTY,TRACT,LAT,LON
3764,36081134100,36,081,34100,40.7352553,-73.7912064
3765,36081134700,36,081,34700,40.7379085,-73.7811206
3766,36081136700,36,081,36700,40.7441935,-73.7603456
3767,36081137700,36,081,37700,40.7471224,-73.7500051
3768,36081138501,36,081,38501,40.755479,-73.7573314
3769,36081138502,36,081,38502,40.751992,-73.7458905
3770,36081139900,36,081,39900,40.7498759,-73.762449
3771,36081140300,36,081,40300,40.7481453,-73.7696481
3772,36081140901,36,081,40901,40.7465273,-73.7749327
3773,36081140902,36,081,40902,40.7448571,-73.7821667
3774,36081141700,36,081,41700,40.7447946,-73.791683
3775,36081142900,36,081,42900,40.751069,-73.7845411
3776,36081143500,36,081,43500,40.7529288,-73.7702227
3777,36081144100,36,081,44100,40.7556569,-73.7637983
3778,36081144700,36,081,44700,40.7568683,-73.7724262
3779,36081145101,36,081,45101,40.7551381,-73.7846965
3780,36081145102,36,081,45102,40.7532399,-73.7780994
3781,36081145900,36,081,45900,40.7542208,-73.7919633
3782,36081146300,36,081,46300,40.7594706,-73.7810828
3783,36081146700,36,081,46700,40.7612107,-73.7731985
3784,36081147100,36,081,47100,40.7614729,-73.7634658
3785,36081147900,36,081,47900,40.7695661,-73.7423055
3786,36081148300,36,081,48300,40.7766465,-73.752239
3787,36081150701,36,081,50701,40.7621829,-73.7396913
3788,36081150702,36,081,50702,40.7664048,-73.7306657
3789,36081152901,36,081,52901,40.7523114,-73.7336379
3790,36081152902,36,081,52902,40.7593014,-73.7239523
3791,36081155101,36,081,55101,40.7565778,-73.7141781
3792,36081155102,36,081,55102,40.7511253,-73.7153522
3793,36081156700,36,081,56700,40.7403748,-73.7297126
3794,36081157101,36,081,57101,40.7385627,-73.7196291
3795,36081157102,36,081,57102,40.7350618,-73.725049
3796,36081157901,36,081,57901,40.7447859,-73.7046085
3797,36081157902,36,081,57902,40.7415842,-73.7119995
3798,36081157903,36,081,57903,40.7338257,-73.7075324
3799,36081161700,36,081,61700,40.728806,-73.7176394
3800,36081162100,36,081,62100,40.7284598,-73.7296981
3801,36081990100,36,081,90100,40.5401732,-73.8909698
3844,36085000300,36,085,00300,40.6446304,-74.0719887
3845,36085000600,36,085,00600,40.6181527,-74.062642
3846,36085000700,36,085,00700,40.6473695,-74.0782043
3847,36085000800,36,085,00800,40.6119576,-74.067715
3848,36085000900,36,085,00900,40.6422065,-74.0828564
3849,36085001100,36,085,01100,40.6387763,-74.0826654
3850,36085001700,36,085,01700,40.6343907,-74.0812548
3851,36085001800,36,085,01800,40.6019091,-74.0537589
3852,36085002001,36,085,02001,40.6070041,-74.0710186
3853,36085002002,36,085,02002,40.6015417,-74.0702466
3854,36085002100,36,085,02100,40.6321769,-74.0714366
3855,36085002700,36,085,02700,40.6235871,-74.0764274
3856,36085002900,36,085,02900,40.6196581,-74.0827407
3857,36085003300,36,085,03300,40.6256016,-74.0866107
3858,36085003600,36,085,03600,40.6110561,-74.0759044
3859,36085003900,36,085,03900,40.6213704,-74.0922313
3860,36085004000,36,085,04000,40.6135963,-74.0808617
3861,36085004700,36,085,04700,40.6141852,-74.0947394
3862,36085005000,36,085,05000,40.6049549,-74.08666
3863,36085005900,36,085,05900,40.6284943,-74.098532
3864,36085006400,36,085,06400,40.5972421,-74.0785059
3865,36085006700,36,085,06700,40.6355428,-74.1012037
3866,36085007000,36,085,07000,40.5853447,-74.0800649
3867,36085007400,36,085,07400,40.5914473,-74.061691
3868,36085007500,36,085,07500,40.6335987,-74.0909457
3869,36085007700,36,085,07700,40.6378663,-74.0902676
3870,36085008100,36,085,08100,40.6440923,-74.0941085
3871,36085008900,36,085,08900,40.6469814,-74.1024106
3872,36085009601,36,085,09601,40.5969289,-74.088602
3873,36085009602,36,085,09602,40.5907824,-74.0951591
3874,36085009700,36,085,09700,40.6428531,-74.1111469
3875,36085010500,36,085,10500,40.633799,-74.1118714
3876,36085011201,36,085,11201,40.5777326,-74.0855428
3877,36085011202,36,085,11202,40.569481,-74.0945098
3878,36085011401,36,085,11401,40.5857439,-74.0990982
3879,36085011402,36,085,11402,40.5811925,-74.1049524
3880,36085012100,36,085,12100,40.625879,-74.1096439
3881,36085012200,36,085,12200,40.5759718,-74.1114581
3882,36085012500,36,085,12500,40.6287073,-74.1188592
3883,36085012804,36,085,12804,40.5626143,-74.1008025
3884,36085012805,36,085,12805,40.5525534,-74.1147336
3885,36085012806,36,085,12806,40.557671,-74.1076715
3886,36085013201,36,085,13201,40.5647779,-74.1225721
3887,36085013203,36,085,13203,40.5497308,-74.1425358
3888,36085013204,36,085,13204,40.5594209,-74.1302418
3889,36085013301,36,085,13301,40.6355984,-74.1189103
3890,36085013302,36,085,13302,40.6358896,-74.1235018
3891,36085013400,36,085,13400,40.5698839,-74.1174466
3892,36085013800,36,085,13800,40.5704889,-74.1318817
3893,36085014100,36,085,14100,40.6288689,-74.1268923
3894,36085014604,36,085,14604,40.5500383,-74.1597547
3895,36085014605,36,085,14605,40.5588899,-74.1495429
3896,36085014606,36,085,14606,40.559482,-74.1369438
3897,36085014607,36,085,14607,40.5565923,-74.1636338
3898,36085014608,36,085,14608,40.5584655,-74.1565181
3899,36085014700,36,085,14700,40.6180102,-74.112182
3900,36085015100,36,085,15100,40.6195337,-74.1275925
3901,36085015400,36,085,15400,40.5467422,-74.1295666
3902,36085015601,36,085,15601,40.5421524,-74.1545777
3903,36085015602,36,085,15602,40.5360199,-74.1618034
3904,36085015603,36,085,15603,40.532848,-74.1511007
3905,36085016901,36,085,16901,40.6124524,-74.1093818
3906,36085017005,36,085,17005,40.5397084,-74.1801431
3907,36085017007,36,085,17007,40.5578718,-74.1890858
3908,36085017008,36,085,17008,40.5559127,-74.1797504
3909,36085017009,36,085,17009,40.5432028,-74.1898283
3910,36085017010,36,085,17010,40.5505833,-74.1969608
3911,36085017011,36,085,17011,40.5456376,-74.1702297
3912,36085017012,36,085,17012,40.5529546,-74.1737881
3913,36085017300,36,085,17300,40.6052791,-74.1182769
3914,36085017600,36,085,17600,40.525202,-74.1711353
3915,36085017700,36,085,17700,40.6032644,-74.1052871
3916,36085018100,36,085,18100,40.592357,-74.1215027
3917,36085018701,36,085,18701,40.6107619,-74.1272858
3918,36085018702,36,085,18702,40.6039239,-74.1261594
3919,36085018901,36,085,18901,40.6120915,-74.1399974
3920,36085018902,36,085,18902,40.6052394,-74.1380413
3921,36085019700,36,085,19700,40.6169845,-74.1352404
3922,36085019800,36,085,19800,40.5135721,-74.2021256
3923,36085020100,36,085,20100,40.6240387,-74.1342647
3924,36085020700,36,085,20700,40.6396581,-74.1330222
3925,36085020801,36,085,20801,40.5486557,-74.2095278
3926,36085020803,36,085,20803,40.5328202,-74.2106674
3927,36085020804,36,085,20804,40.5358036,-74.199533
3928,36085021300,36,085,21300,40.6326156,-74.138903
3929,36085022300,36,085,22300,40.6376802,-74.1518916
3930,36085022600,36,085,22600,40.5395206,-74.2308124
3931,36085022800,36,085,22800,40.5752243,-74.1867415
3932,36085023100,36,085,23100,40.6301244,-74.1563206
3933,36085023900,36,085,23900,40.6295397,-74.1493305
3934,36085024401,36,085,24401,40.5086733,-74.2386183
3935,36085024402,36,085,24402,40.4997874,-74.2384712
3936,36085024700,36,085,24700,40.6275086,-74.1417975
3937,36085024800,36,085,24800,40.5174917,-74.2434387
3938,36085025100,36,085,25100,40.6180408,-74.1460331
3939,36085027301,36,085,27301,40.6000805,-74.152872
3940,36085027302,36,085,27302,40.595558,-74.1387317
3941,36085027702,36,085,27702,40.5800895,-74.1636447
3942,36085027704,36,085,27704,40.5854221,-74.1515104
3943,36085027705,36,085,27705,40.588248,-74.156982
3944,36085027706,36,085,27706,40.5909369,-74.1619016
3945,36085027900,36,085,27900,40.5752205,-74.1552188
3946,36085029102,36,085,29102,40.6114884,-74.190594
3947,36085029103,36,085,29103,40.6035498,-74.1711361
3948,36085029104,36,085,29104,40.6137133,-74.1634983
3949,36085030301,36,085,30301,40.6188883,-74.1562102
3950,36085030302,36,085,30302,40.6235145,-74.1587313
3951,36085031901,36,085,31901,40.6303035,-74.1633211
3952,36085031902,36,085,31902,40.6397947,-74.1657452
3953,36085032300,36,085,32300,40.6369269,-74.1761443
3954,36085990100,36,085,90100,40.5255512,-74.1085829
